"id","event_id","tick","blob_id","score"
158,16,13,4,2.0310508145312913
159,16,14,9,0.4450462153453569
160,16,15,7,1.3277815751929507
161,16,16,1,2.5671733342920975
162,16,17,2,1.8697649187364769
163,16,18,4,1.571742393199016
164,16,19,7,0.9527124805888446
165,16,20,5,1.0459133859038643
166,16,21,1,0.07602131235665827
167,16,22,2,0.004636671272743403
168,16,23,4,0.8442423515699718
169,17,0,9,0.3970786077928032
170,17,1,5,2.0984189150258663
171,17,2,1,2.5134617000370314
172,17,3,2,1.4419161790153527
173,17,4,6,0.5614197359550467
174,17,5,3,1.4601595040531632
175,17,6,4,1.37951634125229
176,17,7,11,0.3989204662415012
177,17,8,10,1.0072682821380128
178,17,9,7,1.5792351994681175
179,17,10,8,0.39501762010343044
180,17,11,12,0.6457333663661116
181,17,12,1,2.3211582883189874
182,17,13,5,1.2299922690172247
183,17,14,7,1.219664251228482
184,17,15,3,2.202541442696647
185,17,16,2,0.09231057000952114
186,17,17,4,0.7615360495198003
187,17,18,10,1.1024709190068402
188,17,19,12,0.41357743740999825
189,17,20,6,1.4415234273274269
190,17,21,11,0.04739059356581236
191,17,22,9,1.0562646454196918
192,17,23,8,0.3533787104430662
193,17,24,1,0.276225744870159
194,17,25,3,0.4795299810357568
195,17,26,5,0.8051201289263166
196,17,27,7,1.0611485991894378
197,17,28,2,0.13601687007519514
198,17,29,6,0.14019852547393782
199,17,30,4,1.5116216871834476
200,17,31,10,0.042013508504870366
201,17,32,9,1.410335615672728
202,17,33,4,2.041797572954346
203,17,34,9,0.28840972288624633
204,17,35,7,0.01995212092667872
205,17,36,5,0.46808363356269067
206,17,37,3,3.1037268446641013
207,17,38,1,1.9672740531299582
208,17,39,6,1.4976267346653072
209,17,40,2,0.00880015902722287
210,17,41,10,0.9324773459656661
211,17,42,3,0.08160545436285177
212,17,43,4,1.3996152602542795
213,17,44,1,1.724485921657565
214,17,45,6,2.1734897219469893
215,17,46,9,0.5641850139696152
216,17,47,7,0.39320042454558757
217,17,48,6,1.2273607176105006
218,17,49,1,0.1635208226533971
219,17,50,4,0.2471266172494813
220,17,51,9,0.579661779687494
221,17,52,7,0.847313508922707
222,17,53,3,0.5792792819645621
223,17,54,6,2.724977815557577
224,17,55,1,0.4998280265748056
225,17,56,4,0.7471781316623999
226,17,57,6,0.5747803523335915
227,17,58,4,1.6457247855732495
228,17,59,1,2.179041222390967
229,18,0,3,2.7779177990674007
230,18,1,8,0.37079582939991773
231,18,2,4,1.7851062534593158
232,18,3,11,0.21763401311981104
233,18,4,5,2.4122449259484298
234,18,5,9,0.028914150246249576
235,18,6,10,0.8361661763531956
236,18,7,12,1.085314301653873
237,18,8,7,1.1373727521678423
238,18,9,6,1.189412269968847
239,18,10,2,1.2347935842068347
240,18,11,1,0.74441728659712
241,18,12,3,0.787912235513224
242,18,13,5,1.753393336817909
243,18,14,4,1.719421466584407
244,18,15,2,0.1163349945612124
245,18,16,6,0.6900290634228077
246,18,17,7,0.13988103314872966
247,18,18,12,1.0489565119338347
248,18,19,10,0.33430696348566175
249,18,20,1,0.7660533054875677
250,18,21,5,2.313171631561084
251,18,22,4,0.5958498391683159
252,18,23,12,0.7734743755054578
253,18,24,3,2.73769791777726
254,18,25,1,2.7509041637410245
255,18,26,6,1.0719168389841345
256,18,27,1,1.6455149270624494
257,18,28,3,2.5062404444397357
258,18,29,5,2.424775972942077
259,19,0,11,0.8111311496714869
260,19,1,8,1.6980686762545854
261,19,2,5,1.9337067560636303
262,19,3,6,0.2742418886307507
263,19,4,10,1.2596154403410453
264,19,5,9,1.1351215174215767
265,19,6,1,0.1491950607910431
266,19,7,2,0.08536372482753954
267,19,8,7,1.7209977951189979
268,19,9,12,1.1753123830869505
269,19,10,4,2.0907358424039737
270,19,11,3,2.609960977027203
271,19,12,3,0.20926138469863748
272,19,13,4,0.25735863746395343
273,19,14,5,1.1542774177600421
274,19,15,7,0.6087614641924556
275,19,16,8,1.7665350261146817
276,19,17,10,0.26627277257265086
277,19,18,12,0.15154383338599037
278,19,19,9,1.5722557941246575
279,19,20,11,0.6260170690237257
280,19,21,8,0.7534625289885564
281,19,22,9,0.9765029483376179
282,19,23,5,1.8123085423702152
283,19,24,11,0.508537790660526
284,19,25,7,0.10168683410759162
285,19,26,10,0.7939859866018665
286,19,27,5,2.5300307233574384
287,19,28,9,0.909836241929322
288,19,29,10,1.1725092816667098
289,20,0,2,2.138067402812382
290,20,1,1,3.1137116651868215
291,20,2,8,1.0474840480730072
292,20,3,7,0.9416312593975271
293,20,4,10,0.3220266867872173
294,20,5,9,0.8100356893440684
295,20,6,4,0.75061991026787
296,20,7,11,0.028686314172034877
297,20,8,6,2.675987061234006
298,20,9,5,2.508282590341963
299,20,10,3,0.16693426498368782
300,20,11,12,1.0193164334816096
301,20,12,1,3.239606656893289
302,20,13,6,1.9514237035820972
303,20,14,5,1.042632707691098
304,20,15,2,2.205372596836182
305,20,16,8,0.348245887643511
306,20,17,12,0.5710549377206647
307,20,18,7,1.053367504334495
308,20,19,9,0.22331798314116566
309,20,20,4,1.7517880275846764
310,20,21,10,0.42229633820548695
311,20,22,3,2.166201382476309
312,20,23,11,1.1429143373003328
313,20,24,1,1.003575033018092
314,20,25,6,1.2021400007079268
315,20,26,5,0.5539330593267666
316,20,27,2,0.31690143529850284
317,20,28,3,2.1277281228992444
318,20,29,4,1.9286108440561738
319,20,30,11,0.42800379083766643
320,20,31,7,0.5041164619893589
321,20,32,8,1.6494601887850138
322,20,33,3,2.1964001839961975
323,20,34,4,0.2912417213211905
324,20,35,8,0.45365399425198266
325,20,36,6,1.0066851307220033
326,20,37,1,2.2803664339708805
327,20,38,5,0.380848638197165
328,20,39,7,1.6896191357132402
329,20,40,11,1.0339565420305514
330,20,41,2,0.6161323674323563
331,20,42,1,0.8018123478506901
332,20,43,3,1.6769018487006402
333,20,44,4,1.3046521937568485
334,20,45,7,1.7977160369158596
335,20,46,8,1.6986472805331307
336,20,47,6,1.81446537018288
337,20,48,6,0.027208550117555515
338,20,49,7,1.7940922648635467
339,20,50,8,1.3280007118365662
340,20,51,3,2.334464359608767
341,20,52,4,0.9321131794780431
342,20,53,1,1.4026751905958839
343,20,54,3,1.1835978391980275
344,20,55,6,1.7609905701973365
345,20,56,7,1.3102871634391138
346,20,57,6,0.6402444264529679
347,20,58,7,0.4597669690233896
348,20,59,3,2.3104748797668946
349,21,0,8,0.2853359755724148
350,21,1,10,0.13647901593844744
351,21,2,11,0.29752987170832135
352,21,3,12,1.106319171074322
353,21,4,9,0.04462234138826689
354,21,5,5,0.1032959304815828
355,21,6,6,1.7275302393935879
356,21,7,1,1.604134349986682
357,21,8,7,0.06976883147095748
358,21,9,3,0.9420733179195449
359,21,10,2,2.080649384878207
360,21,11,4,1.2289998290403565
361,21,12,2,0.987388756056271
362,21,13,6,2.999949974161213
363,21,14,1,2.676719293128298
364,21,15,4,0.09081487617861456
365,21,16,12,1.131932830848488
366,21,17,3,2.0882372358371777
367,21,18,11,0.4522777893133392
368,21,19,8,0.7704901902501147
369,21,20,10,0.8134808969721243
370,21,21,6,0.9864705060621113
371,21,22,1,1.9964907919815538
372,21,23,3,0.19763834916786238
373,21,24,12,0.704178500820175
374,21,25,2,0.6434787772668092
375,21,26,10,1.1401756904469407
376,21,27,1,2.358843531290782
377,21,28,10,0.39615992962413316
378,21,29,6,3.0876157120797494
379,22,0,1,2.661665687459311
380,22,1,9,1.3833536060949219
381,22,2,7,1.3162356626074034
382,22,3,4,0.6328396323762887
383,22,4,3,0.2792918487406112
384,22,5,12,1.113195024300104
385,22,6,6,2.141673272367585
386,22,7,10,1.3253455284035722
387,22,8,8,0.7458640476284114
388,22,9,11,0.9153843647807658
389,22,10,2,0.7586213576241925
390,22,11,5,0.8567194103216348
391,22,12,1,2.9884171062386407
392,22,13,6,0.06761017061448393
393,22,14,9,1.255525401148833
394,22,15,10,0.44199713166189736
395,22,16,7,0.1414846168954023
396,22,17,12,0.684124166614663
397,22,18,11,0.7473922875726356
398,22,19,5,1.1145519746555441
399,22,20,2,1.6375075121156273
400,22,21,1,2.8260121781120784
401,22,22,2,0.2935597852000237
402,22,23,9,1.169353458861223
403,22,24,5,0.37719395685911045
404,22,25,11,1.101263454030683
405,22,26,12,0.848856223899633
406,22,27,1,0.5672813454203193
407,22,28,9,0.9277446387340526
408,22,29,11,0.010597126391463969
409,23,0,8,0.0016119631338463924
410,23,1,12,1.2681469277411015
411,23,2,7,1.7708029869857074
412,23,3,4,1.9764253326866554
413,23,4,10,0.7320936684463472
414,23,5,2,0.8739852482068523
415,23,6,5,0.42809847328195805
416,23,7,9,0.20757792237592573
417,23,8,1,0.8912657216911856
418,23,9,6,1.6949607372306776
419,23,10,11,0.779977402215747
420,23,11,3,1.907278109875438
421,23,12,4,0.4099561374451027
422,23,13,3,2.608394012492155
423,23,14,7,1.5646236644323162
424,23,15,6,2.8793349753945527
425,23,16,12,0.6601737881837967
426,23,17,1,1.4496355145947186
427,23,18,2,0.5539547886472881
428,23,19,11,1.093127201866626
429,23,20,10,0.18202686635544207
430,23,21,5,1.1894827821846388
431,23,22,9,0.9203070440599777
432,23,23,8,1.683838602406539
433,23,24,6,2.1400131076604896
434,23,25,3,1.0669381039471393
435,23,26,4,0.09278208025969838
436,23,27,7,0.561600236896169
437,23,28,8,1.1686694094071826
438,23,29,1,0.7783864681582203
439,23,30,12,0.3996393913459142
440,23,31,5,2.5018791710138504
441,23,32,11,0.9807876411681424
442,23,33,5,0.7328293084941151
443,23,34,6,2.402391873968345
444,23,35,8,0.12089471480387487
445,23,36,3,2.4703071464678454
446,23,37,11,0.6474459680436973
447,23,38,1,0.5632274444804859
448,23,39,7,1.5516840601222819
449,23,40,12,0.6214403874707888
450,23,41,4,1.2544780149850268
451,23,42,5,2.7974867490611723
452,23,43,3,1.658406897113664
453,23,44,6,0.6531482379560344
454,23,45,7,0.8662467766466193
455,23,46,4,1.7780803833132495
456,23,47,8,0.04885234991726198
457,23,48,5,0.1583220049797875
458,23,49,4,2.0142308905639474
459,23,50,3,1.1132067151098377
460,23,51,7,1.801079310387791
461,23,52,6,0.3612612875784137
462,23,53,8,0.5639801161510047
463,23,54,5,2.3419499159926063
464,23,55,4,1.550671343284164
465,23,56,7,0.9416755052054424
466,23,57,5,2.359899137465134
467,23,58,4,1.1615444245986453
468,23,59,7,1.230597579199359
469,24,0,1,1.5066270848836758
470,24,1,9,1.6407622543512783
471,24,2,5,0.5881561221085138
472,24,3,2,0.16255030668324238
473,24,4,8,1.0110937961412387
474,24,5,12,0.4021069180636615
475,24,6,6,1.8884884251403635
476,24,7,4,0.27647756993648176
477,24,8,10,0.34645193445401545
478,24,9,7,1.7156089911294814
479,24,10,3,3.3203308986802793
480,24,11,11,0.33538014039306757
481,24,12,3,3.502681865766566
482,24,13,6,1.3237072189350567
483,24,14,7,0.4857646012932784
484,24,15,9,1.0897781984649422
485,24,16,1,1.9450691566093312
486,24,17,8,1.8634249417967912
487,24,18,5,0.7996901264197445
488,24,19,12,0.9468558527733462
489,24,20,10,0.11853788623112706
490,24,21,11,0.04904100877549492
491,24,22,4,0.22278039278427691
492,24,23,2,1.5386896507028716
493,24,24,3,2.644638203562861
494,24,25,1,1.921439318111308
495,24,26,6,0.19340580025103207
496,24,27,8,1.3778614757976202
497,24,28,7,0.8652203336133977
498,24,29,9,0.27634691920702575
499,24,30,2,0.22979506495196309
500,24,31,12,0.5813352292412031
501,24,32,5,1.7699548822630173
502,24,33,3,2.6987835456290816
503,24,34,1,3.325183809130918
504,24,35,5,0.17467417502068974
505,24,36,8,0.6075844503886683
506,24,37,7,0.9673588785183241
507,24,38,12,1.3194744435956287
508,24,39,9,1.754764533065177
509,24,40,2,1.7326965974427742
510,24,41,6,0.40035643071733873
511,24,42,1,0.6231022735128737
512,24,43,3,0.574480480213495
513,24,44,5,1.267733448628876
514,24,45,9,0.06786114339185106
515,24,46,2,2.4285495179106404
516,24,47,8,1.9038739906883306
517,24,48,2,0.680410093949573
518,24,49,8,0.3103312141170302
519,24,50,5,1.0962888991670288
520,24,51,1,2.0141995100205095
521,24,52,3,2.5806812271795194
522,24,53,9,0.17048028181262231
523,24,54,3,0.25819790011310484
524,24,55,2,2.104443622500374
525,24,56,1,2.8560584306519607
526,24,57,1,2.8911004280975434
527,24,58,2,0.4855658737135045
528,24,59,3,3.2403221920075564
529,25,0,11,0.7594837519188836
530,25,1,8,0.9826344047459032
531,25,2,2,1.1274171558979262
532,25,3,12,0.8186258484540145
533,25,4,4,0.255102655543978
534,25,5,7,1.795810242570522
535,25,6,6,1.5888194451486537
536,25,7,9,0.47121410876047826
537,25,8,5,0.7433643716645765
538,25,9,3,3.099098188871556
539,25,10,1,0.23666711404090487
540,25,11,10,1.4694454032517414
541,25,12,3,0.0324557104985002
542,25,13,7,1.1604198063126165
543,25,14,6,2.137013802571544
544,25,15,10,0.6699547923347963
545,25,16,2,2.3961981279160165
546,25,17,8,1.3867910631877352
547,25,18,12,0.31489322898528227
548,25,19,11,1.0963806668831726
549,25,20,5,1.995360785189032
550,25,21,2,0.9350680330339526
551,25,22,6,2.5251557642906346
552,25,23,5,0.18774875206765956
553,25,24,8,1.1472904445676995
554,25,25,7,0.21897342813023715
555,25,26,11,1.4838058496321518
556,25,27,6,1.460277367520847
557,25,28,11,0.37992160335375635
558,25,29,8,0.995217617215666
559,26,0,7,0.10823937745005231
560,26,1,9,1.0841390958903572
561,26,2,6,0.8513379557633887
562,26,3,11,0.06526096847838372
563,26,4,4,1.7753544021214203
564,26,5,5,1.4004806750681777
565,26,6,2,1.4739232513189198
566,26,7,8,0.8384009942131717
567,26,8,10,1.079158137896738
568,26,9,3,1.4145540149916602
569,26,10,12,0.1848842360147132
570,26,11,1,1.9840528479570176
571,26,12,1,2.050620677679465
572,26,13,4,1.3995272913839625
573,26,14,2,0.7372043877561208
574,26,15,3,2.618914282046352
575,26,16,5,0.35945952200475856
576,26,17,9,1.1813292156534103
577,26,18,10,0.4838138668706139
578,26,19,6,2.9998848758562633
579,26,20,8,0.9062024629657558
580,26,21,6,1.4494454217502142
581,26,22,3,2.5736738604327565
582,26,23,1,1.9770076589874883
583,26,24,4,0.5301080165683367
584,26,25,9,1.560293317935474
585,26,26,8,0.09552558238778959
586,26,27,3,2.1380018085041153
587,26,28,1,2.4399725562301278
588,26,29,9,1.0776278823594596
589,27,0,1,3.30932610333486
590,27,1,2,2.3461296404628467
591,27,2,3,3.5972088889576335
592,27,3,4,1.6285020483739252
593,27,4,5,1.012144393249514
594,27,5,6,2.4136403579259444
595,27,6,7,0.6267554279520866
596,27,7,8,1.641246889423159
597,27,8,9,0.15076349559167446
598,27,9,10,0.9869732633419797
599,27,10,11,0.75635654970538
600,27,11,12,1.1633146757245074
601,27,12,3,2.232143325049836
602,27,13,1,0.6936434977278649
603,27,14,6,3.148994924182964
604,27,15,2,1.1256314992899359
605,27,16,8,0.3297664072170151
606,27,17,4,1.6824451793148354
607,27,18,12,1.3681169537776035
608,27,19,5,0.10365048752928137
609,27,20,10,0.39134001291429815
610,27,21,11,1.1345405310995995
611,27,22,7,1.5995517753453337
612,27,23,9,0.5816718712414012
613,27,24,3,2.280874833075725
614,27,25,1,0.8698319276629405
615,27,26,6,0.6416106985906914
616,27,27,2,2.1607173373861204
617,27,28,4,2.2355911848423817
618,27,29,8,0.11887842594367974
619,27,30,7,0.6665365174365325
620,27,31,12,1.0005720483092293
621,27,32,11,0.37789749243014953
622,27,33,3,3.1714797148977527
623,27,34,4,1.9749132964717728
624,27,35,2,1.8396420268104225
625,27,36,12,0.892030909189579
626,27,37,1,0.8478386070744374
627,27,38,7,0.8081815665437542
628,27,39,6,3.3364614486478428
629,27,40,11,1.2587380680078717
630,27,41,8,0.47635224042720886
631,27,42,6,3.162009259455274
632,27,43,3,0.45336636575377814
633,27,44,4,1.869348973486883
634,27,45,2,0.5182648815885003
635,27,46,11,0.26997717384624115
636,27,47,12,0.5873954249346843
637,27,48,6,1.2145134709906018
638,27,49,4,1.7256188880951524
639,27,50,12,0.18119956000934515
640,27,51,2,2.410514470531788
641,27,52,3,1.46437546897631
642,27,53,11,1.5355142738302248
643,27,54,6,1.4494476657947049
644,27,55,2,1.8025529822667965
645,27,56,4,2.2535779604670667
646,27,57,4,0.2625076646683626
647,27,58,2,0.16872629346336912
648,27,59,6,2.4879331864547716
649,28,0,1,3.2357680346874624
650,28,1,2,0.3037681864870697
651,28,2,3,2.409460991364171
652,28,3,4,1.0255253675649503
653,28,4,5,0.41767092894381647
654,28,5,6,2.5448069477156157
655,28,6,7,0.7677748367452912
656,28,7,8,0.28719160830902557
657,28,8,9,1.1841650511357418
658,28,9,10,0.9881198738936474
659,28,10,11,0.4559798564437647
660,28,11,12,0.9434052667091609
661,28,12,1,0.17597744841594232
662,28,13,6,2.061100820707204
663,28,14,3,2.1342825757194994
664,28,15,9,0.7793278119007517
665,28,16,4,1.3975201422412682
666,28,17,10,1.1048121161032307
667,28,18,12,1.1722441599338718
668,28,19,7,1.3030039497042003
669,28,20,11,0.6725632607183049
670,28,21,3,0.8746705861500486
671,28,22,6,2.483055439039917
672,28,23,4,1.9294424427078756
673,28,24,7,1.911066176564156
674,28,25,12,0.598255099358386
675,28,26,10,1.349053476517682
676,28,27,6,1.7582098641550732
677,28,28,4,0.5924688632006547
678,28,29,7,0.8597823948582112
679,29,0,1,2.1778781289809994
680,29,1,2,1.3625262836544072
681,29,2,3,0.979337484418363
682,29,3,4,0.910218195995679
683,29,4,5,0.3356862093399536
684,29,5,6,1.410544214882492
685,29,6,7,1.3793749923717595
686,29,7,8,1.1476260025365732
687,29,8,9,1.8050249581648532
688,29,9,10,0.4842027112459583
689,29,10,11,0.38105424269210897
690,29,11,12,1.5587089000660834
691,29,12,13,0.36353732974420133
692,29,13,14,0.03185070535303877
693,29,14,15,0.8290941473396682
694,29,15,1,3.64818817856068
695,29,16,9,1.6007661509251134
696,29,17,12,0.5925907643076033
697,29,18,6,1.9699261506506276
698,29,19,7,1.707966819181227
699,29,20,2,0.7642094093580619
700,29,21,8,1.28694359925735
701,29,22,3,0.451748168342568
702,29,23,4,1.9128776698624177
703,29,24,15,1.192253385621866
704,29,25,10,0.7442916994828191
705,29,26,11,1.5555753051929906
706,29,27,1,3.5608171722008
707,29,28,6,1.1522859938424648
708,29,29,4,2.0508538863017205
709,29,30,7,1.8960544589975752
710,29,31,9,1.344805971635087
711,29,32,11,0.9106519726987904
712,29,33,8,0.6648923410028565
713,29,34,15,0.9089306530374853
714,29,35,2,0.5187085299805757
715,29,36,1,3.1607586063617132
716,29,37,4,0.2959083589092687
717,29,38,7,1.7179798915127402
718,29,39,9,1.929912227626836
719,29,40,6,1.0496188951372187
720,29,41,11,1.158610149209999
721,30,0,1,3.62940539137464
722,30,1,2,0.3548486407464949
723,30,0,3,2.2181319686186862
724,30,1,4,1.8750532942749611
725,30,2,5,0.41697762496129687
726,30,3,6,0.3642913404277838
727,30,4,7,0.9311879298842315
728,30,5,8,2.000476560673432
729,30,6,9,0.736844117213128
730,30,7,10,1.2291323082394783
731,30,8,11,1.4163138243251303
732,30,9,12,1.0399108845337846
733,30,0,13,0.0046427597028261
734,30,1,14,0.32702819416981255
735,30,0,15,1.0404926533209737
736,30,15,1,0.7244103986397074
737,30,16,3,0.4413155837690153
738,30,17,8,0.6676803563952093
739,30,18,4,0.1133062798682599
740,30,19,11,1.5499629743952419
741,30,20,10,1.5255989912022758
742,30,21,15,1.0538102311896715
743,30,22,12,1.539198696231308
744,30,23,7,1.4423089477893964
745,30,24,9,0.35710537764333394
746,30,25,5,1.343331698126397
747,30,26,6,2.9594198566927385
748,30,27,2,0.972309676169294
749,30,28,14,1.0878628187445576
750,30,29,13,1.0035543633094035
751,30,30,1,2.5345092555319604
752,30,31,6,3.4628324776160997
753,30,32,3,1.2249714158423763
754,30,33,8,2.1477067066084934
755,30,34,4,1.0358781789880795
756,30,35,11,0.5578071338308547
757,30,36,12,1.319992669806867
758,30,37,10,1.4629619704736352
759,30,38,7,1.4785134757365697
760,30,39,5,2.1889393697986317
761,30,40,14,0.6434841663063657
762,30,41,15,0.058765644540249275
763,30,42,6,3.2483292881344736
764,30,43,1,2.1128223035482954
765,30,44,5,1.0071296553650797
766,30,45,8,1.6089029582080139
767,30,46,7,0.6493152879382964
768,30,47,10,0.38073012744693513
769,30,48,12,0.7271884970583676
770,30,49,3,1.3794609074824697
771,30,50,4,1.1592622672466668
772,30,51,14,0.6214467194977757
773,30,52,11,0.7132579924314658
774,30,53,15,0.0554172933083109
775,30,54,6,2.7278217759870955
776,30,55,1,3.5820224016613964
777,30,56,5,1.632934567795191
778,30,57,8,1.5645129122404655
779,30,58,7,0.3365524134709577
780,30,59,10,0.7419464300533316
781,30,60,3,0.5867653104244388
782,30,61,12,0.4020078897780988
783,30,62,4,0.38715071052673544
784,30,63,1,2.5718679660774773
785,30,64,6,1.1232375445382587
786,30,65,5,1.230187060647987
787,30,66,8,1.1899271127042574
788,30,67,10,1.4762367686358084
789,30,68,3,2.3406102046089083
790,30,69,12,0.22213539587231398
791,30,70,4,0.9876769433933309
792,30,71,7,0.3962507055805431
793,30,72,1,0.7295407819463093
794,30,73,6,0.26169110627580494
795,30,74,3,0.13446795107904322
796,30,75,5,1.0646105560551202
797,30,76,8,2.044121427394358
798,30,77,10,0.37722287330429305
799,30,78,8,2.1650735113629227
800,30,79,5,1.0493526047703794
801,30,80,1,0.7783966287396755
802,30,81,10,0.13103763136817506
803,30,82,6,1.1063340869186533
804,30,83,3,1.0308100756294576
805,31,0,1,3.0581531700737896
806,31,0,2,2.4220531795949722
807,31,0,3,1.5921039330432845
808,31,0,4,2.4018908704465063
809,31,0,5,1.4078033991654346
810,31,0,6,1.9530191743451395
811,31,0,7,0.03582185748720415
812,31,0,8,0.2537348543579911
813,31,0,9,1.3370335100654285
814,31,0,10,1.5957843928655036
815,31,0,11,1.3225994246179331
816,31,0,12,0.11523443805595084
817,31,0,13,1.174810799167095
818,31,0,14,0.44319704875014543
819,31,0,15,0.8183540226277972
820,31,1,1,0.9469407945046245
821,31,1,2,2.193970163221368
822,31,1,3,2.6389161835694157
823,31,1,4,0.6233498610113701
824,31,1,5,1.3468514373762968
825,31,1,6,0.7751211967758724
826,31,1,7,1.6816846360618563
827,31,1,8,1.7075655765855617
828,31,1,9,1.5977509617284478
829,31,1,10,0.0483721159901437
830,31,1,11,0.24007040396857324
